time,servertime,latitude,longitude,HDT,SOG,COG,TWA,TWD,Heel,Trim Fore / Aft,VMG,GPS Satellites,GPS HAcc,Battery Charge,Battery 1 Voltage,Battery 1 Temperature,SOG_kts,VMG_kts,Fase,Regatista
2026-09-22 17:48:26.700,2026-09-22 17:32:44.457,37.748015,-0.829087,334.99,10.20868,43.74,87.92,131.65,70.98,-29.25,0.3719202,16,0.376,55,3.811,-241.0,19.844040531199997,0.7229533615679999,Través,2026-09-22-Alexkite
2026-09-22 17:48:27.700,2026-09-22 17:32:44.457,37.74802,-0.828997,6.25,9.004385,74.32,57.33,131.65,67.59,-34.38,4.861293,16,0.376,55,3.811,-241.0,17.503083738399997,9.44957578512,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:28.800,2026-09-22 17:32:44.457,37.748032,-0.828887,2.61,8.143102,83.74,47.91,131.65,68.32,-35.81,5.458537,16,0.376,55,3.812,-241.0,15.828887391680002,10.61052256208,Transición,2026-09-22-Alexkite
2026-09-22 17:48:29.700,2026-09-22 17:32:44.457,37.748036,-0.828791,6.34,8.897573,82.88,48.77,131.65,74.11,-31.07,5.864183,16,0.3718,55,3.809,-241.0,17.29545830032,11.39903348272,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:30.800,2026-09-22 17:32:44.457,37.74804,-0.82867,8.26,9.440717,87.85,43.8,131.65,71.5,-31.52,6.813511,16,0.3718,55,3.809,-241.1,18.35124333328,13.24437522224,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:31.800,2026-09-22 17:32:44.457,37.748041,-0.828557,10.79,9.531323,87.95,43.7,131.65,73.92,-29.74,6.889881,16,0.3799,55,3.811,-241.0,18.52736690032,13.39282628304,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:32.700,2026-09-22 17:32:44.458,37.748042,-0.828452,10.05,9.787365,89.72,41.94,131.65,74.94,-32.7,7.280642,16,0.386,55,3.809,-241.0,19.0250715816,14.152403145280001,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:33.800,2026-09-22 17:32:44.458,37.748042,-0.828325,10.93,10.20729,89.48,42.18,131.65,75.9,-28.88,7.564202,15,0.3928,55,3.811,-241.1,19.8413385936,14.70359841568,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:34.800,2026-09-22 17:32:44.458,37.74804,-0.828208,11.53,10.23622,90.26,41.4,131.65,79.16,-29.17,7.678896,16,0.3999,55,3.812,-241.0,19.8975738848,14.92654520064,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:35.700,2026-09-22 17:32:44.458,37.748039,-0.828103,13.58,10.23202,91.55,40.1,131.65,77.86,-31.47,7.827144,16,0.4048,55,3.812,-241.0,19.8894097568,15.21471559296,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:36.800,2026-09-22 17:32:44.458,37.748035,-0.827975,15.33,10.21113,91.84,39.8,131.65,79.68,-29.99,7.843909,15,0.4099,55,3.811,-240.9,19.848802939200002,15.24730407056,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:37.800,2026-09-22 17:32:44.459,37.748029,-0.82786,16.19,10.19173,92.72,38.94,131.65,79.29,-30.3,7.927607,16,0.4148,55,3.811,-241.0,19.8110924432,15.40999959088,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:38.800,2026-09-22 17:32:44.459,37.748023,-0.827743,17.57,10.17817,93.76,37.88,131.65,81.5,-31.36,8.032866,16,0.4199,55,3.811,-241.1,19.784733972799998,15.614606245440001,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:39.800,2026-09-22 17:32:44.459,37.748018,-0.827627,18.83,10.2846,94.38,37.28,131.65,79.96,-33.14,8.183442,16,0.4238,55,3.811,-241.0,19.991616863999997,15.907301897279998,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:40.800,2026-09-22 17:32:44.459,37.748017,-0.827511,16.67,10.2743,93.05,38.61,131.65,77.69,-37.13,8.028787,16,0.428,55,3.809,-241.1,19.971595312,15.60667732208,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:41.800,2026-09-22 17:32:44.459,37.748018,-0.827394,15.62,10.17594,90.64,41.01,131.65,78.59,-36.15,7.677998,15,0.4299,55,3.809,-241.2,19.780399209600002,14.92479963232,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:42.800,2026-09-22 17:32:44.46,37.748017,-0.827276,14.6,10.33922,89.78,41.87,131.65,79.71,-35.32,7.699683,16,0.4338,55,3.812,-241.1,20.0977894048,14.96695180272,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:43.800,2026-09-22 17:32:44.46,37.748018,-0.827155,14.4,10.42973,90.32,41.33,131.65,79.91,-36.16,7.831965,15,0.4338,55,3.812,-241.0,20.273726363199998,15.2240868456,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:44.800,2026-09-22 17:32:44.46,37.748018,-0.827033,13.99,10.55314,89.54,42.11,131.65,77.96,-38.12,7.828492,16,0.4338,56,3.812,-241.0,20.513615657600003,15.21733588928,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:45.800,2026-09-22 17:32:44.46,37.748019,-0.82691,16.39,10.81128,89.95,41.71,131.65,77.26,-38.35,8.071798,16,0.4338,55,3.811,-241.0,21.0153985152,15.690283824319998,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:46.700,2026-09-22 17:32:44.46,37.748017,-0.826799,15.02,10.82717,89.9,41.75,131.65,79.63,-34.15,8.077695,16,0.4319,55,3.811,-241.1,21.046286132800002,15.7017466488,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:47.500,2026-09-22 17:32:44.46,37.748015,-0.826701,16.01,10.86296,90.68,40.97,131.65,79.16,-34.89,8.202389,16,0.4309,55,3.812,-240.9,21.1158561664,15.94413183376,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:48.800,2026-09-22 17:32:44.461,37.748011,-0.826541,15.86,10.81408,91.71,39.95,131.65,80.24,-33.07,8.290009,16,0.428,55,3.811,-241.0,21.0208412672,16.11445109456,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:49.800,2026-09-22 17:32:44.461,37.74801,-0.826417,14.9,10.79853,90.65,41.0,131.65,80.73,-34.22,8.149642,16,0.4238,55,3.811,-241.1,20.9906145552,15.84160010528,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:50.800,2026-09-22 17:32:44.461,37.748009,-0.826292,15.29,10.97548,89.99,41.66,131.65,81.24,-36.18,8.199477,16,0.4258,55,3.811,-241.0,21.3345770432,15.93847137168,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:51.600,2026-09-22 17:32:44.461,37.74801,-0.826193,15.13,10.99207,90.42,41.23,131.65,80.36,-34.04,8.266037,16,0.4268,55,3.812,-241.0,21.3668253488,16.06785336208,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:52.800,2026-09-22 17:32:44.462,37.748007,-0.826044,15.58,10.99249,90.05,41.61,131.65,80.92,-35.34,8.219681,16,0.4299,55,3.812,-241.2,21.3676417616,15.97774471504,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:53.800,2026-09-22 17:32:44.462,37.748004,-0.82592,16.62,10.91171,91.54,40.11,131.65,81.43,-34.94,8.344877,16,0.428,55,3.811,-241.0,21.2106183664,16.22110570768,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:54.800,2026-09-22 17:32:44.462,37.748005,-0.825796,15.75,10.83959,91.29,40.37,131.65,80.04,-35.46,8.258693,16,0.4268,55,3.811,-241.1,21.070428625599998,16.05357780112,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:55.700,2026-09-22 17:32:44.462,37.748008,-0.825685,13.49,10.94569,89.39,42.27,131.65,78.05,-34.37,8.099836,16,0.4258,55,3.811,-241.0,21.276670049600003,15.74478521024,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:56.800,2026-09-22 17:32:44.463,37.748014,-0.825549,12.73,10.93535,88.59,43.07,131.65,79.43,-33.2,7.989228,16,0.4238,55,3.811,-241.2,21.256570744,15.52978095552,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:57.800,2026-09-22 17:32:44.463,37.748017,-0.825424,11.84,10.91326,87.59,44.07,131.65,79.66,-33.7,7.841928,16,0.4219,55,3.811,-241.2,21.213631318399997,15.24345332352,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:58.800,2026-09-22 17:32:44.463,37.74802,-0.825299,12.68,10.97537,88.28,43.36,131.65,79.37,-34.93,7.978575,16,0.4189,55,3.809,-240.9,21.3343632208,15.509073228,Ceñida,2026-09-22-Alexkite
2026-09-22 17:48:59.800,2026-09-22 17:32:44.463,37.748021,-0.825173,12.11,11.08661,88.09,43.56,131.65,81.03,-31.24,8.033865,16,0.4238,55,3.811,-241.0,21.5505959824,15.616548141600001,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:00.800,2026-09-22 17:32:44.463,37.748022,-0.825048,13.59,11.10894,88.86,42.79,131.65,80.4,-33.71,8.151959,16,0.4299,55,3.811,-241.1,21.5940019296,15.846103982559999,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:01.800,2026-09-22 17:32:44.463,37.748021,-0.824925,13.9,11.05839,89.84,41.82,131.65,76.62,-38.38,8.241789,16,0.4368,55,3.812,-241.1,21.495740817599998,16.02071912976,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:02.800,2026-09-22 17:32:44.464,37.748026,-0.824812,13.44,10.56377,89.67,41.98,131.65,80.75,-38.27,7.852564,16,0.4399,55,3.811,-241.1,20.5342786768,15.26412800576,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:03.800,2026-09-22 17:32:44.464,37.748025,-0.824709,8.08,9.751237,85.5,46.15,131.65,81.77,-39.21,6.754937,16,0.439,55,3.809,-241.0,18.95484453008,13.13051673808,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:04.800,2026-09-22 17:32:44.464,37.747991,-0.824647,58.03,8.631695,96.7,34.95,131.65,49.71,-69.56,7.074812,16,0.4248,55,3.811,-241.0,16.7786340088,13.75230255808,Transición,2026-09-22-Alexkite
2026-09-22 17:49:05.800,2026-09-22 17:32:44.464,37.747945,-0.82463,146.96,6.173369,134.16,-2.5,131.65,-2.18,-73.22,6.16748,16,0.4019,55,3.811,-241.1,12.000041596960001,11.988594323200001,Transición,2026-09-22-Alexkite
2026-09-22 17:49:06.800,2026-09-22 17:32:44.464,37.747894,-0.824629,180.21,5.270697,171.29,-39.64,131.65,-25.28,-75.84,4.058868,16,0.3828,55,3.811,-241.1,10.24539165648,7.889789973120001,Transición,2026-09-22-Alexkite
2026-09-22 17:49:07.800,2026-09-22 17:32:44.465,37.747838,-0.824637,193.11,5.833041,180.46,-48.8,131.65,-67.83,-43.19,3.84192,16,0.386,55,3.811,-240.9,11.33849841744,7.4680777728,Transición,2026-09-22-Alexkite
2026-09-22 17:49:08.800,2026-09-22 17:32:44.465,37.747772,-0.824653,262.03,6.513193,186.51,-54.87,131.65,-77.72,-32.73,3.748629,16,0.3918,55,3.809,-241.1,12.66060508112,7.286734995360001,Transición,2026-09-22-Alexkite
2026-09-22 17:49:09.800,2026-09-22 17:32:44.465,37.747701,-0.824665,261.0,7.564149,187.87,-56.22,131.65,-76.92,-32.92,4.205435,16,0.4038,55,3.809,-241.1,14.703495392159999,8.1746927704,Transición,2026-09-22-Alexkite
2026-09-22 17:49:10.700,2026-09-22 17:32:44.465,37.747628,-0.824673,260.63,8.330542,187.77,-56.13,131.65,-77.09,-33.96,4.643176,16,0.4148,55,3.811,-241.0,16.19324076128,9.02559123584,Transición,2026-09-22-Alexkite
2026-09-22 17:49:11.800,2026-09-22 17:32:44.465,37.747536,-0.824672,252.78,9.192834,181.98,-50.33,131.65,-77.86,-34.62,5.868824,16,0.4268,55,3.809,-241.1,17.869398442559998,11.40805484416,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:12.800,2026-09-22 17:32:44.466,37.747448,-0.824666,249.06,9.399317,178.63,-46.98,131.65,-77.71,-36.74,6.412834,16,0.438,55,3.807,-241.0,18.27076835728,12.46552324256,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:13.800,2026-09-22 17:32:44.466,37.74736,-0.824653,243.22,9.831507,174.74,-43.1,131.65,-79.57,-34.26,7.179049,16,0.4458,55,3.811,-241.1,19.110876566880002,13.95492260816,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:14.800,2026-09-22 17:32:44.466,37.747272,-0.824647,243.16,9.743975,173.93,-42.28,131.65,-79.43,-37.94,7.209748,16,0.4548,55,3.812,-241.1,18.940728364,14.01459655232,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:15.800,2026-09-22 17:32:44.466,37.747182,-0.824642,246.49,9.975411,176.91,-45.27,131.65,-80.69,-33.39,7.021477,16,0.4639,55,3.812,-241.0,19.39060291824,13.64862785168,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:16.800,2026-09-22 17:32:44.466,37.747092,-0.824639,248.0,10.07892,177.41,-45.76,131.65,-82.09,-34.18,7.031899,16,0.4729,55,3.811,-241.0,19.5918078528,13.66888655216,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:17.800,2026-09-22 17:32:44.467,37.747001,-0.824631,247.55,10.13705,177.18,-45.53,131.65,-80.74,-38.09,7.100904,16,0.48,55,3.812,-241.2,19.704803272,13.80302123136,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:18.800,2026-09-22 17:32:44.467,37.746909,-0.824623,245.17,10.10446,175.89,-41.25,134.64,-82.06,-35.9,7.596685,16,0.4888,55,3.811,-241.1,19.6414535264,14.7667401704,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:19.800,2026-09-22 17:32:44.467,37.746818,-0.824614,243.85,10.23822,175.15,-40.51,134.64,-83.21,-37.52,7.783769,16,0.4939,55,3.811,-241.4,19.9014615648,15.13040153296,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:20.800,2026-09-22 17:32:44.467,37.746723,-0.824609,246.28,10.25691,175.45,-40.82,134.64,-81.63,-37.78,7.763028,16,0.4968,55,3.812,-241.0,19.9377919344,15.090084347520001,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:21.800,2026-09-22 17:32:44.467,37.74663,-0.824607,246.02,10.34575,177.05,-42.42,134.64,-82.28,-34.79,7.637582,16,0.5059,55,3.811,-241.1,20.11048268,14.846237394880001,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:22.800,2026-09-22 17:32:44.467,37.746539,-0.824606,250.91,10.40939,179.68,-45.03,134.64,-80.44,-37.81,7.355958,16,0.5156,55,3.809,-241.1,20.2341886576,14.29880539872,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:23.800,2026-09-22 17:32:44.468,37.746447,-0.824605,249.12,10.12663,180.12,-45.48,134.64,-81.75,-37.97,7.09993,16,0.5176,55,3.811,-241.0,19.684548459200002,13.8011279312,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:24.800,2026-09-22 17:32:44.468,37.746354,-0.824605,248.97,10.21799,179.86,-45.22,134.64,-82.32,-38.8,7.196782,16,0.5239,55,3.811,-241.1,19.8621376816,13.98939272288,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:25.800,2026-09-22 17:32:44.468,37.746261,-0.824605,249.51,10.35542,179.7,-45.06,134.64,-82.37,-40.3,7.315084,16,0.5298,55,3.812,-240.9,20.1292796128,14.219352882559999,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:26.800,2026-09-22 17:32:44.468,37.746168,-0.824606,250.3,10.37421,179.88,-45.24,134.64,-81.94,-41.84,7.304312,16,0.5317,55,3.811,-241.0,20.1658043664,14.19841383808,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:27.800,2026-09-22 17:32:44.468,37.746074,-0.824606,248.67,10.44357,179.66,-45.03,134.64,-83.03,-38.31,7.380454,16,0.5337,55,3.811,-241.2,20.3006291088,14.34642170336,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:28.500,2026-09-22 17:32:44.469,37.746007,-0.824606,249.54,10.48661,180.04,-45.4,134.64,-84.21,-39.54,7.363242,16,0.5376,55,3.811,-241.1,20.3842919824,14.31296432928,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:29.800,2026-09-22 17:32:44.469,37.745884,-0.824604,249.92,10.54439,179.28,-44.65,134.64,-83.52,-40.61,7.501678,16,0.543,55,3.809,-241.1,20.4966070576,14.58206176352,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:30.800,2026-09-22 17:32:44.469,37.745792,-0.824605,248.92,10.37383,179.39,-44.75,134.64,-84.38,-41.67,7.36686,16,0.5396,55,3.809,-241.0,20.1650657072,14.3199971424,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:31.800,2026-09-22 17:32:44.469,37.745706,-0.824605,253.22,10.11606,180.83,-46.19,134.64,-85.84,-38.35,7.003036,16,0.5396,55,3.811,-241.1,19.6640020704,13.61278149824,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:32.600,2026-09-22 17:32:44.469,37.745648,-0.82459,229.48,9.428931,178.35,-43.72,134.64,-43.35,-77.02,6.815513,16,0.5308,55,3.811,-241.1,18.328333235040002,13.24826678992,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:33.800,2026-09-22 17:32:44.469,37.745596,-0.824547,145.43,7.001677,161.38,-26.74,134.64,-9.55,-82.09,6.252733,15,0.5137,55,3.811,-241.0,13.61013981968,12.15431251472,Transición,2026-09-22-Alexkite
2026-09-22 17:49:34.800,2026-09-22 17:32:44.47,37.745581,-0.82449,112.22,5.480817,130.08,4.55,134.64,15.55,-70.17,5.463539,16,0.4788,55,3.811,-241.1,10.65383131728,10.62024564976,Transición,2026-09-22-Alexkite
2026-09-22 17:49:35.800,2026-09-22 17:32:44.47,37.745564,-0.824428,89.9,5.491652,106.04,28.6,134.64,63.34,-52.46,4.821699,16,0.4368,55,3.812,-241.1,10.67489282368,9.372611384159999,Transición,2026-09-22-Alexkite
2026-09-22 17:49:36.700,2026-09-22 17:32:44.47,37.745568,-0.824366,72.91,5.690993,105.31,29.33,134.64,58.42,-39.08,4.961308,16,0.4158,55,3.812,-241.1,11.06237983312,9.64398894272,Transición,2026-09-22-Alexkite
2026-09-22 17:49:37.800,2026-09-22 17:32:44.47,37.745572,-0.824281,20.49,6.322618,84.86,49.78,134.64,69.95,-33.89,4.08289,16,0.408,55,3.811,-241.2,12.29015777312,7.9364848976,Transición,2026-09-22-Alexkite
2026-09-22 17:49:38.800,2026-09-22 17:32:44.47,37.745577,-0.824193,12.6,7.248028,86.36,48.28,134.64,70.8,-36.28,4.823639,16,0.4028,55,3.809,-241.1,14.08900674752,9.37638243376,Transición,2026-09-22-Alexkite
2026-09-22 17:49:39.800,2026-09-22 17:32:44.471,37.745579,-0.8241,11.5,7.843301,85.89,48.74,134.64,70.92,-29.64,5.1724,16,0.4028,55,3.809,-241.1,15.24612221584,10.054318016,Transición,2026-09-22-Alexkite
2026-09-22 17:49:40.800,2026-09-22 17:32:44.471,37.745576,-0.824,13.68,8.525762,89.17,45.46,134.64,74.45,-30.4,5.97945,16,0.4128,55,3.811,-241.1,16.57271720608,11.623094088,Transición,2026-09-22-Alexkite
2026-09-22 17:49:41.700,2026-09-22 17:32:44.471,37.745571,-0.823908,15.77,8.762197,91.86,42.78,134.64,74.64,-33.61,6.430968,16,0.4199,55,3.809,-241.1,17.03230901648,12.50077283712,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:42.800,2026-09-22 17:32:44.471,37.745564,-0.823795,17.7,9.018586,93.65,40.99,134.64,64.45,-51.03,6.807366,16,0.4258,55,3.812,-241.1,17.53068821024,13.23243032544,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:43.800,2026-09-22 17:32:44.471,37.745577,-0.823691,70.38,9.177595,91.49,43.16,134.64,4.93,-70.34,6.695578,16,0.407,55,3.812,-241.0,17.8397762648,13.015132339520001,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:44.800,2026-09-22 17:32:44.472,37.745638,-0.82361,61.2,9.440892,65.72,68.92,134.64,-9.39,-72.2,3.396195,16,0.3979,55,3.811,-241.0,18.35158350528,6.6016596888,Ceñida,2026-09-22-Alexkite
2026-09-22 17:49:45.800,2026-09-22 17:32:44.472,37.745723,-0.823566,24.83,9.969088,39.0,95.64,134.64,17.11,-69.81,-0.9793888,16,0.3928,55,3.811,-241.1,19.37831201792,-1.9037751249919999,Través,2026-09-22-Alexkite
2026-09-22 17:49:46.800,2026-09-22 17:32:44.472,37.74581,-0.823533,22.25,10.08795,19.92,114.72,134.64,37.1,-75.58,-4.218768,16,0.3889,55,3.811,-241.2,19.609360728,-8.20060998912,Popa,2026-09-22-Alexkite
2026-09-22 17:49:47.800,2026-09-22 17:32:44.472,37.745901,-0.823513,5.34,10.16101,14.07,120.56,134.64,65.5,-45.37,-5.166438,16,0.386,55,3.811,-241.1,19.751377678399997,-10.04272884192,Popa,2026-09-22-Alexkite
2026-09-22 17:49:48.800,2026-09-22 17:32:44.472,37.745999,-0.823494,305.92,10.40831,10.26,124.38,134.64,67.72,-42.54,-5.877018,16,0.3848,55,3.811,-241.1,20.2320893104,-11.423982669119999,Popa,2026-09-22-Alexkite
2026-09-22 17:49:49.700,2026-09-22 17:32:44.473,37.746093,-0.823471,328.37,10.84933,9.26,125.37,134.64,56.35,-57.14,-6.28071,16,0.386,55,3.811,-241.1,21.0893616272,-12.2086953264,Popa,2026-09-22-Alexkite
2026-09-22 17:49:50.800,2026-09-22 17:32:44.473,37.746218,-0.823448,343.28,12.16068,10.27,124.37,134.64,37.08,-72.68,-6.86485,16,0.387,55,3.811,-241.1,23.6384162112,-13.344170024,Popa,2026-09-22-Alexkite
2026-09-22 17:49:51.800,2026-09-22 17:32:44.473,37.746335,-0.823437,13.7,13.00012,7.27,127.36,134.64,28.3,-74.83,-7.888513,16,0.387,55,3.809,-241.1,25.2701532608,-15.33400710992,Popa,2026-09-22-Alexkite
2026-09-22 17:49:52.800,2026-09-22 17:32:44.473,37.746449,-0.823447,7.46,12.85867,0.98,133.66,134.64,22.95,-76.58,-8.877092,16,0.3828,55,3.807,-241.1,24.9951970928,-17.25564651328,Popa,2026-09-22-Alexkite
2026-09-22 17:49:53.800,2026-09-22 17:32:44.473,37.746553,-0.823475,1.21,12.62825,353.89,140.74,134.64,17.38,-73.87,-9.778325,16,0.3799,55,3.807,-241.2,24.54729748,-19.007499268,Popa,2026-09-22-Alexkite
2026-09-22 17:49:54.800,2026-09-22 17:32:44.473,37.746646,-0.823522,354.2,11.40067,344.49,150.14,134.64,-6.21,-75.5,-9.887716,16,0.3779,55,3.809,-241.1,22.1610783728,-19.22013786944,Popa,2026-09-22-Alexkite
2026-09-22 17:49:55.800,2026-09-22 17:32:44.474,37.746717,-0.823593,337.11,10.88167,332.61,162.02,134.64,-25.71,-71.72,-10.35029,16,0.3799,55,3.809,-241.1,21.1522254128,-20.119307713599998,Popa,2026-09-22-Alexkite
2026-09-22 17:49:56.800,2026-09-22 17:32:44.474,37.746762,-0.823676,317.1,9.504332,314.54,-179.91,134.64,-27.47,-72.8,-9.504318,16,0.3909,55,3.807,-241.1,18.47490071488,-18.474873501119998,Popa,2026-09-22-Alexkite
2026-09-22 17:49:57.800,2026-09-22 17:32:44.474,37.746797,-0.823757,305.34,8.730927,304.3,-169.66,134.64,-36.06,-75.2,-8.589031,16,0.4028,55,3.811,-241.0,16.97152513968,-16.695702019040002,Transición,2026-09-22-Alexkite
2026-09-22 17:49:58.800,2026-09-22 17:32:44.474,37.746827,-0.823851,317.32,8.407429,298.19,-163.55,134.64,-42.61,-69.84,-8.063325,16,0.418,55,3.811,-241.1,16.34269678736,-15.673813668000001,Transición,2026-09-22-Alexkite
2026-09-22 17:49:59.800,2026-09-22 17:32:44.474,37.746846,-0.823962,295.84,9.381405,287.89,-153.25,134.64,-38.59,-72.25,-8.378018,16,0.418,55,3.811,-241.1,18.235950295200002,-16.28552650912,Popa,2026-09-22-Alexkite
2026-09-22 17:50:00.800,2026-09-22 17:32:44.475,37.746856,-0.824089,280.6,10.45397,278.61,-143.98,134.64,-40.49,-71.84,-8.454861,16,0.4158,55,3.811,-241.2,20.3208450448,-16.43489700624,Popa,2026-09-22-Alexkite
2026-09-22 17:50:01.800,2026-09-22 17:32:44.475,37.746858,-0.824224,273.35,11.31999,274.82,-140.19,134.64,-37.19,-73.89,-8.695537,16,0.4199,55,3.811,-241.1,22.004249361600003,-16.90273264208,Popa,2026-09-22-Alexkite
2026-09-22 17:50:02.800,2026-09-22 17:32:44.475,37.746866,-0.824366,275.17,12.05115,272.83,-138.2,134.64,-41.07,-74.07,-8.983385,16,0.4209,55,3.811,-241.2,23.425507416,-17.4622630984,Popa,2026-09-22-Alexkite
