time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2026-09-22 14:11:11.7","2026-09-22 17:32:41.276",37.755990,-0.825873,170.26,0.441772,170.26,,,-76.12,6.94,,15,0.689,65,3.875,-238.2
"2026-09-22 14:11:12.7","2026-09-22 17:32:41.276",37.755992,-0.825868,161.48,0.4478339,161.48,,,-72.09,8.66,,14,0.689,66,3.879,-238.2
"2026-09-22 14:11:13.7","2026-09-22 17:32:41.276",37.755993,-0.825863,161.99,0.426495,161.99,,,-74.53,6,,14,0.6909,65,3.873,-238.2
"2026-09-22 14:11:14.7","2026-09-22 17:32:41.276",37.755994,-0.825857,166.61,0.4722174,166.61,,,-76.4,6.54,,13,0.6929,65,3.875,-238.2
"2026-09-22 14:11:15.7","2026-09-22 17:32:41.277",37.755995,-0.825850,168.04,0.4505437,168.04,,,-74.8,8.11,,14,0.689,65,3.875,-238.4
"2026-09-22 14:11:16.7","2026-09-22 17:32:41.277",37.755995,-0.825845,170.71,0.537066,82.14,,,-78.93,6.24,,14,0.6938,64,3.865,-238.2
"2026-09-22 14:11:17.7","2026-09-22 17:32:41.277",37.755997,-0.825840,172.96,0.4505128,172.96,,,-74.02,8.5,,14,0.6958,65,3.875,-238.1
"2026-09-22 14:11:18.7","2026-09-22 17:32:41.277",37.755997,-0.825834,167.95,0.473847,167.95,,,-71.74,9.84,,14,0.6929,65,3.873,-238.2
"2026-09-22 14:11:19.7","2026-09-22 17:32:41.277",37.755998,-0.825828,168.34,0.5959896,77.75,,,-75.98,6.54,,13,0.6968,65,3.875,-238.2
"2026-09-22 14:11:20.7","2026-09-22 17:32:41.277",37.755999,-0.825820,169.49,0.6128501,88.17,,,-73.79,8.49,,14,0.6978,66,3.879,-238.2
"2026-09-22 14:11:21.7","2026-09-22 17:32:41.278",37.755999,-0.825814,172.08,0.5639173,82.69,,,-72.94,10.28,,14,0.6948,64,3.867,-238.1
"2026-09-22 14:11:22.7","2026-09-22 17:32:41.278",37.756000,-0.825810,175.15,0.4839874,175.15,,,-78.13,1.76,,14,0.6909,64,3.869,-238.2
"2026-09-22 14:11:23.7","2026-09-22 17:32:41.278",37.756005,-0.825807,175.87,0.2505627,175.87,,,-73.18,5.13,,15,0.689,65,3.873,-238.1
"2026-09-22 14:11:24.7","2026-09-22 17:32:41.278",37.756008,-0.825805,156.45,0.5978118,25.61,,,-72.07,6.04,,15,0.6929,64,3.869,-238
"2026-09-22 14:11:25.7","2026-09-22 17:32:41.278",37.756010,-0.825804,142.35,0.4398244,142.35,,,-76.28,1.48,,15,0.6938,65,3.877,-238.2
"2026-09-22 14:11:26.7","2026-09-22 17:32:41.279",37.756011,-0.825800,141.19,0.2708283,141.19,,,-71.42,-0.53,,15,0.6987,64,3.871,-238.1
"2026-09-22 14:11:27.7","2026-09-22 17:32:41.279",37.756012,-0.825797,147.19,0.2434352,147.19,,,-76.63,-3.71,,15,0.7036,64,3.869,-238.1
"2026-09-22 14:11:28.7","2026-09-22 17:32:41.279",37.756015,-0.825796,152.59,0.3284753,152.59,,,-81.32,-12.92,,15,0.7056,66,3.881,-238.2
"2026-09-22 14:11:29.7","2026-09-22 17:32:41.279",37.756015,-0.825794,141.51,0.3625066,141.51,,,-79.41,-19.68,,14,0.7017,65,3.873,-238.2
"2026-09-22 14:11:30.7","2026-09-22 17:32:41.279",37.756011,-0.825792,145.95,0.421526,145.95,,,-77.26,-32.3,,14,0.6938,66,3.879,-238.1
"2026-09-22 14:11:31.7","2026-09-22 17:32:41.279",37.756010,-0.825787,165.04,0.4162616,165.04,,,-74.3,-36.44,,14,0.6865,69,3.898,-238.2
"2026-09-22 14:11:32.7","2026-09-22 17:32:41.28",37.756011,-0.825782,172.49,0.5471308,91.54,,,-77.19,-40.87,,14,0.6777,65,3.877,-238.1
"2026-09-22 14:11:33.7","2026-09-22 17:32:41.28",37.756009,-0.825774,167.46,0.4921056,167.46,,,-71.12,-32.32,,15,0.6719,64,3.869,-238.1
"2026-09-22 14:11:34.7","2026-09-22 17:32:41.28",37.756006,-0.825766,177.42,0.6570399,113.16,,,-70.97,-30.5,,15,0.6646,65,3.877,-238.1
"2026-09-22 14:11:35.7","2026-09-22 17:32:41.28",37.756006,-0.825758,177.84,0.6953049,101.02,,,-70.53,-22.64,,15,0.6626,65,3.873,-238.2
"2026-09-22 14:11:36.7","2026-09-22 17:32:41.28",37.756006,-0.825750,171.66,0.6750506,85.58,,,-76.98,-18.07,,14,0.6626,64,3.869,-238.1
"2026-09-22 14:11:37.7","2026-09-22 17:32:41.28",37.756007,-0.825743,168.03,0.6857004,92.32,,,-75.7,-11.6,,14,0.6616,64,3.867,-238.1
"2026-09-22 14:11:38.7","2026-09-22 17:32:41.281",37.756004,-0.825735,172.33,0.7110534,95.57,,,-73.32,-2.19,,14,0.6636,64,3.871,-238.1
"2026-09-22 14:11:39.7","2026-09-22 17:32:41.281",37.756004,-0.825730,183.44,0.5723876,107.07,,,-72.68,1.02,,14,0.667,65,3.873,-238.1
"2026-09-22 14:11:40.7","2026-09-22 17:32:41.281",37.756003,-0.825724,183.24,0.5146438,95.74,,,-74.95,0.4,,14,0.6738,64,3.869,-238.2
"2026-09-22 14:11:41.7","2026-09-22 17:32:41.281",37.756002,-0.825718,184.97,0.5167209,101.86,,,-75.64,2.16,,14,0.6729,64,3.865,-238.1
"2026-09-22 14:11:42.7","2026-09-22 17:32:41.281",37.756002,-0.825713,187.27,0.4535817,187.27,,,-75.02,2.33,,14,0.6729,64,3.869,-238.1
"2026-09-22 14:11:43.7","2026-09-22 17:32:41.282",37.756001,-0.825708,186.97,0.494692,186.97,,,-74.25,2.89,,14,0.6738,64,3.871,-238.1
"2026-09-22 14:11:44.7","2026-09-22 17:32:41.282",37.756001,-0.825703,183.39,0.4403195,183.39,,,-77.49,0.85,,14,0.6768,64,3.869,-238.2
"2026-09-22 14:11:45.7","2026-09-22 17:32:41.282",37.756002,-0.825699,179.58,0.403798,179.58,,,-73.51,3.08,,14,0.6787,65,3.873,-238.2
"2026-09-22 14:11:46.7","2026-09-22 17:32:41.282",37.756002,-0.825692,171.84,0.4342707,171.84,,,-78.7,-1.12,,14,0.6836,65,3.873,-238.2
"2026-09-22 14:11:47.7","2026-09-22 17:32:41.282",37.756001,-0.825685,175.47,0.6819441,98.68,,,-79.05,0.77,,14,0.688,66,3.879,-238.1
"2026-09-22 14:11:48.7","2026-09-22 17:32:41.282",37.756001,-0.825678,178.58,0.5766305,94.62,,,-80.91,-0.08,,14,0.6929,64,3.867,-238.1
"2026-09-22 14:11:49.6","2026-09-22 17:32:41.283",37.756001,-0.825673,181.25,0.5916222,93.8,,,-73.3,2.99,,14,0.6948,64,3.869,-238.1
"2026-09-22 14:11:50.7","2026-09-22 17:32:41.283",37.756001,-0.825669,183.99,0.4482155,183.99,,,-77.84,-3.44,,14,0.7007,64,3.865,-238.1
"2026-09-22 14:11:51.7","2026-09-22 17:32:41.283",37.756004,-0.825665,182.85,0.3684624,182.85,,,-76.07,-1.13,,14,0.7046,64,3.869,-238.1
"2026-09-22 14:11:52.7","2026-09-22 17:32:41.283",37.756007,-0.825662,172.1,0.4927889,172.1,,,-76.1,0.49,,14,0.709,67,3.885,-238.1
"2026-09-22 14:11:53.7","2026-09-22 17:32:41.283",37.756014,-0.825661,151.54,0.6937082,24.63,,,-79.76,0.49,,14,0.7139,65,3.873,-238.1
"2026-09-22 14:11:54.7","2026-09-22 17:32:41.284",37.756017,-0.825662,115.71,0.626336,352.41,,,-72.84,4.35,,13,0.6948,64,3.871,-238.2
"2026-09-22 14:11:55.7","2026-09-22 17:32:41.284",37.756018,-0.825666,96.14,0.4533879,96.14,,,-74.18,0.21,,14,0.6538,68,3.893,-238.2
"2026-09-22 14:11:56.7","2026-09-22 17:32:41.284",37.756020,-0.825668,83.62,0.4369747,83.62,,,-76.86,0.99,,14,0.6216,69,3.898,-238
"2026-09-22 14:11:57.7","2026-09-22 17:32:41.284",37.756024,-0.825672,66.83,0.4859871,66.83,,,-80.87,-8.4,,15,0.5957,64,3.869,-238.1
"2026-09-22 14:11:58.7","2026-09-22 17:32:41.284",37.756025,-0.825682,43.9,1.000108,327.15,,,-84.43,-19.24,,15,0.5728,64,3.871,-238
"2026-09-22 14:11:59.7","2026-09-22 17:32:41.284",37.756020,-0.825688,5.28,0.7155657,258.02,,,-79.81,-35.84,,16,0.5518,65,3.873,-238.1
"2026-09-22 14:12:00.7","2026-09-22 17:32:41.285",37.756020,-0.825688,305.61,0.3474661,305.61,,,-78.64,-35.26,,16,0.5186,65,3.873,-238.1
"2026-09-22 14:12:01.7","2026-09-22 17:32:41.285",37.756022,-0.825689,291.71,0.115916,291.71,,,-78.69,-37.41,,16,0.4968,65,3.873,-238.1
"2026-09-22 14:12:02.7","2026-09-22 17:32:41.285",37.756027,-0.825691,291.16,0.3321508,291.16,,,-77.7,-30.77,,16,0.4829,64,3.869,-238
"2026-09-22 14:12:03.7","2026-09-22 17:32:41.285",37.756025,-0.825706,306.26,0.705471,311.63,,,-69.53,-26.02,,15,0.4829,64,3.869,-238.1
"2026-09-22 14:12:04.7","2026-09-22 17:32:41.285",37.756000,-0.825724,278.01,2.342562,240.36,,,-72.95,-36.54,,15,0.4929,64,3.871,-238.1
"2026-09-22 14:12:05.7","2026-09-22 17:32:41.285",37.755968,-0.825722,242.01,3.491503,191.38,,,-60.8,-39.94,,15,0.4978,65,3.877,-238.1
"2026-09-22 14:12:06.7","2026-09-22 17:32:41.286",37.755941,-0.825712,217.82,3.37662,175.95,,,-55.31,-40.31,,14,0.5059,64,3.871,-238.1
"2026-09-22 14:12:07.7","2026-09-22 17:32:41.286",37.755919,-0.825714,187.14,2.908294,173.01,,,-34.82,-62.16,,16,0.5068,64,3.869,-238.1
"2026-09-22 14:12:08.7","2026-09-22 17:32:41.286",37.755899,-0.825716,176.92,2.373789,182.05,,,-47.47,-52.9,,16,0.502,64,3.869,-238.1
"2026-09-22 14:12:09.7","2026-09-22 17:32:41.286",37.755889,-0.825719,219.43,1.797251,188.73,,,-69.57,-23.98,,15,0.5078,64,3.867,-238.1
"2026-09-22 14:12:10.7","2026-09-22 17:32:41.286",37.755885,-0.825722,262.65,0.8924907,199.01,,,-80.2,-32.21,,16,0.5078,66,3.879,-238.1
"2026-09-22 14:12:11.7","2026-09-22 17:32:41.286",37.755883,-0.825724,266.33,0.3820766,266.33,,,-86.83,-28.82,,16,0.5078,65,3.873,-238.1
"2026-09-22 14:12:12.7","2026-09-22 17:32:41.287",37.755884,-0.825725,277.25,0.2198425,277.25,,,-80.32,-23.52,,16,0.5098,64,3.871,-238.1
"2026-09-22 14:12:13.7","2026-09-22 17:32:41.287",37.755885,-0.825726,283.85,0.2081612,283.85,,,-82.86,-18.8,,16,0.5117,65,3.873,-238.1
"2026-09-22 14:12:14.7","2026-09-22 17:32:41.287",37.755888,-0.825727,287.22,0.1634876,287.22,,,-79.25,-24.19,,16,0.5088,64,3.871,-238.1
"2026-09-22 14:12:15.7","2026-09-22 17:32:41.287",37.755892,-0.825729,290.4,0.4500995,290.4,,,-80.32,-21.54,,16,0.5098,64,3.869,-238
"2026-09-22 14:12:16.7","2026-09-22 17:32:41.287",37.755896,-0.825731,293.06,0.3790514,293.06,,,-76.06,-22.12,,16,0.5098,66,3.883,-238.1
"2026-09-22 14:12:17.7","2026-09-22 17:32:41.288",37.755900,-0.825736,289.49,0.7310138,329.68,,,-82.27,-22.73,,16,0.5078,65,3.877,-238.1
"2026-09-22 14:12:18.7","2026-09-22 17:32:41.288",37.755904,-0.825753,293.61,0.6406353,306.66,,,-75.68,-23.58,,16,0.5146,64,3.871,-238.2
"2026-09-22 14:12:19.7","2026-09-22 17:32:41.288",37.755885,-0.825775,284.29,2.175811,270.98,,,-45.83,-61.96,,16,0.5688,65,3.873,-238.1
"2026-09-22 14:12:20.7","2026-09-22 17:32:41.288",37.755851,-0.825788,209.32,3.52168,213.35,,,-37.59,-73.98,,15,0.5659,65,3.875,-238.1
"2026-09-22 14:12:21.7","2026-09-22 17:32:41.288",37.755815,-0.825782,211.19,4.115443,186.67,,,-61.82,-47.06,,16,0.5566,65,3.871,-238.1
"2026-09-22 14:12:22.7","2026-09-22 17:32:41.289",37.755783,-0.825780,210.87,3.85631,169.47,,,-39.31,-72.78,,16,0.5356,65,3.875,-238.1
"2026-09-22 14:12:23.7","2026-09-22 17:32:41.289",37.755746,-0.825773,185.83,3.945721,184.81,,,-44.89,-64.92,,15,0.5288,64,3.869,-238.1
"2026-09-22 14:12:24.7","2026-09-22 17:32:41.289",37.755708,-0.825769,157.7,4.177942,165.03,,,-32.99,-68.77,,16,0.522,64,3.871,-238.1
"2026-09-22 14:12:25.7","2026-09-22 17:32:41.289",37.755667,-0.825763,164.09,4.538563,178.93,,,-31.86,-66.77,,16,0.5156,67,3.889,-238.2
"2026-09-22 14:12:26.5","2026-09-22 17:32:41.289",37.755634,-0.825757,155.08,4.603702,171.53,,,-29.88,-68.78,,16,0.5078,65,3.875,-238
"2026-09-22 14:12:27.7","2026-09-22 17:32:41.289",37.755582,-0.825761,165.8,4.650281,178.92,,,-33.5,-69.79,,16,0.502,64,3.865,-238
"2026-09-22 14:12:28.7","2026-09-22 17:32:41.29",37.755532,-0.825762,187.74,5.287,184.1,,,-67.07,-42.28,,16,0.5029,66,3.881,-238.1
"2026-09-22 14:12:29.7","2026-09-22 17:32:41.29",37.755478,-0.825760,242.92,5.825121,179.28,,,-72.19,-38.46,,16,0.5059,68,3.895,-238
"2026-09-22 14:12:30.6","2026-09-22 17:32:41.29",37.755426,-0.825757,242.34,6.165771,178.71,,,-73.09,-39.37,,16,0.5078,65,3.875,-238.1
"2026-09-22 14:12:31.7","2026-09-22 17:32:41.29",37.755360,-0.825746,238.11,6.627894,175.09,,,-73.47,-40.5,,16,0.5107,64,3.869,-238.1
"2026-09-22 14:12:32.7","2026-09-22 17:32:41.29",37.755298,-0.825732,233.58,6.925001,171.27,,,-58.21,-60.65,,16,0.5107,65,3.873,-238.1
"2026-09-22 14:12:33.7","2026-09-22 17:32:41.29",37.755233,-0.825722,171.28,7.212929,171.35,,,-41.73,-76.81,,16,0.5107,64,3.869,-238
"2026-09-22 14:12:34.7","2026-09-22 17:32:41.291",37.755167,-0.825713,172.53,7.378157,173.02,,,-43.46,-75.01,,16,0.5107,64,3.869,-238.1
"2026-09-22 14:12:35.7","2026-09-22 17:32:41.291",37.755100,-0.825707,164.29,7.398488,175.15,,,-66.1,-50.38,,16,0.5107,67,3.887,-238.1
"2026-09-22 14:12:36.7","2026-09-22 17:32:41.291",37.755027,-0.825700,240.31,7.851626,177.51,,,-78.03,-37.61,,16,0.5156,64,3.871,-238
"2026-09-22 14:12:37.7","2026-09-22 17:32:41.291",37.754955,-0.825693,243.68,8.059805,175.7,,,-76.69,-40.46,,16,0.5186,65,3.873,-238.1
"2026-09-22 14:12:38.7","2026-09-22 17:32:41.291",37.754883,-0.825684,229.97,8.050828,174.91,,,-72.02,-45.8,,16,0.5186,64,3.869,-238.1
"2026-09-22 14:12:39.7","2026-09-22 17:32:41.292",37.754811,-0.825670,236.87,8.062331,173.68,,,-77.95,-42.73,,16,0.5195,65,3.871,-238.2
"2026-09-22 14:12:40.7","2026-09-22 17:32:41.292",37.754738,-0.825653,236.49,8.168188,170.12,,,-78.87,-40.37,,16,0.5195,68,3.895,-238.1
"2026-09-22 14:12:41.7","2026-09-22 17:32:41.292",37.754664,-0.825635,236.73,8.355161,169.73,,,-76.75,-41.69,,16,0.522,65,3.873,-238.1
"2026-09-22 14:12:42.7","2026-09-22 17:32:41.292",37.754591,-0.825620,235.99,8.304621,169.16,,,-79.62,-39.56,,16,0.5239,65,3.875,-238.1
"2026-09-22 14:12:43.7","2026-09-22 17:32:41.292",37.754515,-0.825607,241.55,8.408201,172.38,,,-77.51,-38.33,,16,0.5278,64,3.867,-238
"2026-09-22 14:12:44.7","2026-09-22 17:32:41.292",37.754442,-0.825594,240.28,8.333064,171.88,,,-68.02,-54.59,,16,0.5288,64,3.869,-238.1
"2026-09-22 14:12:45.7","2026-09-22 17:32:41.293",37.754367,-0.825585,197.45,8.281998,173.91,,,-74,-45.44,,16,0.5278,64,3.871,-238
"2026-09-22 14:12:46.7","2026-09-22 17:32:41.293",37.754291,-0.825575,243.18,8.50132,173.3,,,-77.82,-40.95,,16,0.5337,64,3.871,-238.1
"2026-09-22 14:12:47.7","2026-09-22 17:32:41.293",37.754213,-0.825570,246.99,8.51816,176.67,,,-75.72,-43.14,,16,0.5347,64,3.865,-238
"2026-09-22 14:12:48.7","2026-09-22 17:32:41.293",37.754137,-0.825567,247.41,8.520781,177.01,,,-77.53,-42.22,,16,0.5356,65,3.877,-238.2
"2026-09-22 14:12:49.7","2026-09-22 17:32:41.293",37.754060,-0.825564,250.09,8.512487,179.28,,,-78.15,-40.82,,16,0.5366,64,3.871,-238.1
"2026-09-22 14:12:50.7","2026-09-22 17:32:41.293",37.753986,-0.825560,249.61,8.434608,177.93,,,-79.15,-39.34,,16,0.5386,66,3.883,-238.1
"2026-09-22 14:12:51.7","2026-09-22 17:32:41.294",37.753912,-0.825561,249.74,8.227234,178.52,,,-78.19,-39.95,,16,0.542,65,3.873,-238.2
"2026-09-22 14:12:52.7","2026-09-22 17:32:41.294",37.753837,-0.825567,252.05,8.249089,182.64,,,-55.47,-69.05,,16,0.543,64,3.871,-238
"2026-09-22 14:12:53.7","2026-09-22 17:32:41.294",37.753762,-0.825579,232.66,8.318902,186.71,,,-77.05,-39.98,,16,0.5449,64,3.869,-238.1
"2026-09-22 14:12:54.7","2026-09-22 17:32:41.294",37.753686,-0.825590,259.53,8.459605,187.71,,,-77.93,-39.37,,16,0.5488,64,3.869,-238.1
"2026-09-22 14:12:55.7","2026-09-22 17:32:41.294",37.753609,-0.825598,255.92,8.555182,185.84,,,-77.42,-42.06,,16,0.5518,66,3.879,-238.2
"2026-09-22 14:12:56.7","2026-09-22 17:32:41.295",37.753532,-0.825609,254.3,8.496985,186.15,,,-75.46,-41.8,,16,0.5518,65,3.873,-238.1
"2026-09-22 14:12:57.7","2026-09-22 17:32:41.295",37.753455,-0.825617,253.18,8.680818,185.94,,,-76.47,-42.71,,16,0.5557,65,3.871,-238.1
"2026-09-22 14:12:58.7","2026-09-22 17:32:41.295",37.753378,-0.825618,251.14,8.567246,182.74,,,-78.08,-41.85,,16,0.5605,64,3.871,-238.1
"2026-09-22 14:12:59.7","2026-09-22 17:32:41.295",37.753303,-0.825619,245.18,8.415917,181.01,,,-67.69,-52.63,,16,0.564,64,3.869,-238.2
"2026-09-22 14:13:00.7","2026-09-22 17:32:41.295",37.753228,-0.825619,224.81,8.360483,180.29,,,-48.68,-74.85,,16,0.564,63,3.863,-238.1
"2026-09-22 14:13:01.7","2026-09-22 17:32:41.295",37.753155,-0.825619,185.72,8.224336,180.47,,,-75.34,-47,,16,0.563,64,3.869,-238.1
"2026-09-22 14:13:02.7","2026-09-22 17:32:41.296",37.753082,-0.825627,250.21,8.001922,182.32,,,-77.54,-40.15,,16,0.5659,64,3.867,-238.1
"2026-09-22 14:13:03.7","2026-09-22 17:32:41.296",37.753008,-0.825636,253.61,8.218497,185.45,,,-78.57,-39.48,,16,0.5688,64,3.869,-238.1
"2026-09-22 14:13:04.7","2026-09-22 17:32:41.296",37.752934,-0.825647,254.56,8.224356,186.45,,,-77.81,-39.88,,16,0.5698,66,3.883,-238.1
"2026-09-22 14:13:05.7","2026-09-22 17:32:41.296",37.752857,-0.825659,256.4,8.418456,187.44,,,-78.5,-39.37,,16,0.5718,65,3.875,-238.1
"2026-09-22 14:13:06.7","2026-09-22 17:32:41.296",37.752779,-0.825670,256.49,8.734972,187.33,,,-78.95,-41.47,,16,0.5737,64,3.869,-238
"2026-09-22 14:13:07.5","2026-09-22 17:32:41.296",37.752715,-0.825678,255.47,8.785883,185.93,,,-77.94,-39.76,,16,0.5767,65,3.875,-238
"2026-09-22 14:13:08.7","2026-09-22 17:32:41.297",37.752617,-0.825689,255.32,8.952517,186.53,,,-68.15,-54.1,,16,0.5776,65,3.873,-238.2
"2026-09-22 14:13:09.7","2026-09-22 17:32:41.297",37.752537,-0.825694,204.43,8.970973,183.35,,,-71.14,-50.74,,16,0.5776,64,3.871,-238.1
"2026-09-22 14:13:10.7","2026-09-22 17:32:41.297",37.752459,-0.825689,241.81,8.786824,179.85,,,-78.36,-39.24,,16,0.5786,64,3.867,-238.2
"2026-09-22 14:13:11.6","2026-09-22 17:32:41.297",37.752389,-0.825687,241.62,8.563418,177.07,,,-77.41,-41.88,,16,0.5796,64,3.869,-238.1
"2026-09-22 14:13:12.7","2026-09-22 17:32:41.297",37.752303,-0.825688,243.77,8.697701,179.43,,,-77.3,-39.35,,16,0.5776,63,3.861,-238.1
"2026-09-22 14:13:13.7","2026-09-22 17:32:41.297",37.752225,-0.825691,249.44,8.693234,181.81,,,-80.28,-37.48,,16,0.5796,64,3.869,-238.1
"2026-09-22 14:13:14.7","2026-09-22 17:32:41.298",37.752146,-0.825691,248.88,8.799705,181.04,,,-80.06,-38.17,,16,0.5806,64,3.869,-238.4
"2026-09-22 14:13:15.7","2026-09-22 17:32:41.298",37.752067,-0.825690,248.78,8.744274,180.2,,,-82.17,-36.75,,16,0.5815,64,3.869,-238.2
"2026-09-22 14:13:16.7","2026-09-22 17:32:41.298",37.751988,-0.825693,249.28,8.766291,180.32,,,-77.43,-39.73,,16,0.5796,64,3.869,-238.1
"2026-09-22 14:13:17.7","2026-09-22 17:32:41.298",37.751909,-0.825694,249.52,8.776178,181.32,,,-79.2,-41.61,,16,0.5786,64,3.871,-238
"2026-09-22 14:13:18.7","2026-09-22 17:32:41.298",37.751832,-0.825700,214.31,8.651534,182.08,,,-43.02,-78.07,,16,0.5747,66,3.883,-238.2
"2026-09-22 14:13:19.7","2026-09-22 17:32:41.298",37.751756,-0.825710,172.57,8.484201,185.19,,,-49.52,-72.24,,16,0.5747,64,3.869,-238.1
"2026-09-22 14:13:20.7","2026-09-22 17:32:41.299",37.751681,-0.825725,182.63,8.375165,185.89,,,-42.63,-80.89,,16,0.5737,63,3.865,-238.4
"2026-09-22 14:13:21.7","2026-09-22 17:32:41.299",37.751607,-0.825743,177.64,8.418307,189.45,,,-40.18,-79.64,,16,0.5708,66,3.881,-238.2
"2026-09-22 14:13:22.7","2026-09-22 17:32:41.299",37.751533,-0.825764,184.7,8.424758,192.51,,,-67.97,-51.78,,16,0.5669,64,3.867,-238.1
"2026-09-22 14:13:23.7","2026-09-22 17:32:41.299",37.751459,-0.825784,253.01,8.293454,192.13,,,-75.85,-45.12,,16,0.5669,63,3.865,-238.2
"2026-09-22 14:13:24.7","2026-09-22 17:32:41.299",37.751382,-0.825800,259.21,8.462543,192.24,,,-77.97,-38.59,,16,0.5698,64,3.867,-238.2
"2026-09-22 14:13:25.7","2026-09-22 17:32:41.3",37.751303,-0.825810,256.14,8.742647,187.53,,,-79.18,-38.15,,16,0.5737,63,3.861,-238.2
"2026-09-22 14:13:26.7","2026-09-22 17:32:41.3",37.751223,-0.825819,251.55,8.847579,184.39,,,-78.64,-39.32,,16,0.5776,67,3.891,-238.2
"2026-09-22 14:13:27.7","2026-09-22 17:32:41.3",37.751142,-0.825828,251.22,9.019509,185.28,,,-77.99,-39.38,,16,0.5806,65,3.873,-238.2
"2026-09-22 14:13:28.7","2026-09-22 17:32:41.3",37.751060,-0.825837,251.05,9.078414,184.87,,,-78.68,-40.66,,16,0.5815,67,3.887,-238.2
"2026-09-22 14:13:29.7","2026-09-22 17:32:41.3",37.750978,-0.825843,250.35,9.130539,184.18,,,-78.12,-38.85,,16,0.5815,66,3.881,-238.4
"2026-09-22 14:13:30.7","2026-09-22 17:32:41.3",37.750894,-0.825849,249.55,9.20693,183.13,,,-77.83,-37.86,,16,0.5825,65,3.873,-238.1
"2026-09-22 14:13:31.7","2026-09-22 17:32:41.301",37.750807,-0.825857,250.14,9.547668,183.63,,,-78.48,-38.72,,16,0.5938,66,3.885,-238.2
"2026-09-22 14:13:32.7","2026-09-22 17:32:41.301",37.750721,-0.825866,251.76,9.616838,184.5,,,-81.64,-34.77,,16,0.605,65,3.873,-238.1
"2026-09-22 14:13:33.7","2026-09-22 17:32:41.301",37.750635,-0.825879,255.12,9.638302,186.14,,,-80.74,-36.29,,16,0.6128,65,3.875,-238.1
"2026-09-22 14:13:34.7","2026-09-22 17:32:41.301",37.750549,-0.825892,255.28,9.627741,186.7,,,-79.58,-35.93,,16,0.6157,65,3.873,-238.1
"2026-09-22 14:13:35.7","2026-09-22 17:32:41.301",37.750464,-0.825906,256.22,9.527742,187.56,,,-79.53,-37.87,,16,0.6206,65,3.873,-238.1
"2026-09-22 14:13:36.7","2026-09-22 17:32:41.301",37.750378,-0.825920,256.82,9.599938,188.09,,,-79.17,-40.89,,15,0.627,65,3.875,-238.2
"2026-09-22 14:13:37.7","2026-09-22 17:32:41.302",37.750294,-0.825933,254.03,9.413455,186.31,,,-79.88,-40.84,,16,0.6279,65,3.873,-238.2
"2026-09-22 14:13:38.7","2026-09-22 17:32:41.302",37.750209,-0.825946,255.89,9.464298,186.58,,,-80.25,-38.7,,16,0.6318,64,3.871,-238.1
"2026-09-22 14:13:39.7","2026-09-22 17:32:41.302",37.750122,-0.825962,257.18,9.633494,187.42,,,-79.97,-34.45,,16,0.6377,66,3.881,-238.1
"2026-09-22 14:13:40.7","2026-09-22 17:32:41.302",37.750035,-0.825977,258.8,9.676519,188.48,,,-80.59,-37.42,,16,0.6426,65,3.871,-238.2
"2026-09-22 14:13:41.7","2026-09-22 17:32:41.302",37.749951,-0.825984,255.13,9.526961,185.91,,,-81.1,-39.37,,16,0.646,65,3.871,-238.2
"2026-09-22 14:13:42.7","2026-09-22 17:32:41.303",37.749869,-0.825997,248.87,9.167896,184.54,,,-76.7,-45.98,,15,0.647,64,3.869,-238.2
"2026-09-22 14:13:43.7","2026-09-22 17:32:41.303",37.749785,-0.826011,252.29,9.374615,187.5,,,-79.98,-40.87,,15,0.6519,67,3.889,-238.2
"2026-09-22 14:13:44.7","2026-09-22 17:32:41.303",37.749702,-0.826023,254.81,9.30552,187.07,,,-69.79,-55.78,,15,0.6567,64,3.869,-238.2
"2026-09-22 14:13:45.7","2026-09-22 17:32:41.304",37.749620,-0.826028,243.38,9.203242,185.54,,,-80.18,-40.85,,15,0.6616,64,3.869,-238.4
"2026-09-22 14:13:46.7","2026-09-22 17:32:41.304",37.749537,-0.826029,242.17,9.133594,181.19,,,-67.74,-55.75,,15,0.6636,65,3.873,-238.2
"2026-09-22 14:13:47.7","2026-09-22 17:32:41.304",37.749454,-0.826028,230.73,9.205236,180.36,,,-81.37,-41.4,,15,0.6689,64,3.871,-238.2
"2026-09-22 14:13:48.5","2026-09-22 17:32:41.304",37.749386,-0.826033,247.2,9.320744,179.97,,,-79.49,-39.02,,15,0.6709,64,3.867,-238.1
"2026-09-22 14:13:49.7","2026-09-22 17:32:41.304",37.749285,-0.826038,247.75,9.380587,182.86,,,-81.86,-38.41,,15,0.6758,63,3.861,-238.2
"2026-09-22 14:13:50.7","2026-09-22 17:32:41.304",37.749203,-0.826038,248.03,9.176918,181.76,,,-80.38,-39.1,,15,0.6768,65,3.875,-238.2
"2026-09-22 14:13:51.7","2026-09-22 17:32:41.305",37.749122,-0.826035,244.74,9.044583,178.59,,,-80.69,-41.28,,15,0.6807,66,3.879,-238.4
